Entity,Code,Day,Total confirmed deaths due to COVID-19,Total confirmed cases of COVID-19
Slovakia,SVK,2021-03-04,7560.0,317159.0
Slovakia,SVK,2021-03-05,7665.0,319582.0
Slovakia,SVK,2021-03-06,7739.0,322104.0
Slovakia,SVK,2021-03-07,7836.0,323390.0
Slovakia,SVK,2021-03-08,7921.0,323786.0
Slovakia,SVK,2021-03-09,8037.0,325993.0
Slovakia,SVK,2021-03-10,8146.0,329593.0
Slovakia,SVK,2021-03-11,8244.0,331571.0
Slovakia,SVK,2021-03-12,8346.0,333872.0
Slovakia,SVK,2021-03-13,8440.0,336235.0
Slovakia,SVK,2021-03-14,8528.0,337503.0
Slovakia,SVK,2021-03-15,8605.0,337960.0
Slovakia,SVK,2021-03-16,8669.0,339538.0
Slovakia,SVK,2021-03-17,8738.0,342430.0
Slovakia,SVK,2021-03-18,8814.0,344470.0
Slovakia,SVK,2021-03-19,8894.0,346149.0
Slovakia,SVK,2021-03-20,8978.0,347944.0
Slovakia,SVK,2021-03-21,9044.0,348869.0
Slovakia,SVK,2021-03-22,9104.0,349270.0
Slovakia,SVK,2021-03-23,9190.0,350551.0
Slovakia,SVK,2021-03-24,9261.0,352528.0
Slovakia,SVK,2021-03-25,9313.0,354182.0
Slovakia,SVK,2021-03-26,9373.0,355454.0
Slovakia,SVK,2021-03-27,9426.0,356985.0
Slovakia,SVK,2021-03-28,9496.0,357910.0
Slovakia,SVK,2021-03-29,9542.0,358115.0
Slovakia,SVK,2021-03-30,9624.0,359330.0
Slovakia,SVK,2021-03-31,9719.0,361185.0
Slovakia,SVK,2021-04-01,9790.0,362489.0
Slovakia,SVK,2021-04-02,9877.0,363874.0
Slovakia,SVK,2021-04-03,9948.0,364622.0
Slovakia,SVK,2021-04-04,10025.0,365242.0
Slovakia,SVK,2021-04-05,10094.0,365400.0
Slovakia,SVK,2021-04-06,10156.0,365733.0
Slovakia,SVK,2021-04-07,10243.0,366894.0
Slovakia,SVK,2021-04-08,10322.0,368470.0
Slovakia,SVK,2021-04-09,10411.0,369393.0
Slovakia,SVK,2021-04-10,10487.0,370473.0
Slovakia,SVK,2021-04-11,10565.0,371062.0
Slovakia,SVK,2021-04-12,10630.0,371168.0
Slovakia,SVK,2021-04-13,10716.0,372038.0
Slovakia,SVK,2021-04-14,10798.0,373107.0
Slovakia,SVK,2021-04-15,10877.0,373950.0
Slovakia,SVK,2021-04-16,10970.0,374586.0
Slovakia,SVK,2021-04-17,11043.0,375336.0
Slovakia,SVK,2021-04-18,11106.0,375974.0
Slovakia,SVK,2021-04-19,11172.0,376067.0
Slovakia,SVK,2021-04-20,11244.0,376709.0
Slovakia,SVK,2021-04-21,11304.0,377473.0
Slovakia,SVK,2021-04-22,11357.0,378150.0
Slovakia,SVK,2021-04-23,11405.0,378635.0
Slovakia,SVK,2021-04-24,11458.0,379476.0
Slovakia,SVK,2021-04-25,11495.0,379911.0
Slovakia,SVK,2021-04-26,11531.0,380010.0
Slovakia,SVK,2021-04-27,11572.0,380498.0
Slovakia,SVK,2021-04-28,11611.0,381180.0
Slovakia,SVK,2021-04-29,11647.0,381744.0
Slovakia,SVK,2021-04-30,11684.0,382211.0
Slovakia,SVK,2021-05-01,11732.0,382720.0
Slovakia,SVK,2021-05-02,11766.0,383098.0
Slovakia,SVK,2021-05-03,11807.0,383228.0
Slovakia,SVK,2021-05-04,11855.0,383609.0
Slovakia,SVK,2021-05-05,11886.0,384317.0
Slovakia,SVK,2021-05-06,11920.0,384660.0
Slovakia,SVK,2021-05-07,11946.0,385022.0
Slovakia,SVK,2021-05-08,11990.0,385395.0
Slovakia,SVK,2021-05-09,12019.0,385475.0
Slovakia,SVK,2021-05-10,12051.0,385786.0
Slovakia,SVK,2021-05-11,12077.0,386136.0
Slovakia,SVK,2021-05-12,12096.0,386540.0
Slovakia,SVK,2021-05-13,12135.0,386868.0
Slovakia,SVK,2021-05-14,12168.0,387162.0
Slovakia,SVK,2021-05-15,12203.0,387420.0
Slovakia,SVK,2021-05-16,12224.0,387523.0
Slovakia,SVK,2021-05-17,12238.0,387659.0
Slovakia,SVK,2021-05-18,12248.0,387892.0
Slovakia,SVK,2021-05-19,12262.0,388138.0
Slovakia,SVK,2021-05-20,12272.0,388391.0
Slovakia,SVK,2021-05-21,12280.0,388529.0
Slovakia,SVK,2021-05-22,12286.0,388719.0
Slovakia,SVK,2021-05-23,12292.0,388835.0
Slovakia,SVK,2021-05-24,12296.0,388854.0
Slovakia,SVK,2021-05-25,12301.0,388986.0
Slovakia,SVK,2021-05-26,12312.0,389176.0
Slovakia,SVK,2021-05-27,12320.0,389344.0
Slovakia,SVK,2021-05-28,12333.0,389440.0
Slovakia,SVK,2021-05-29,12335.0,389588.0
Slovakia,SVK,2021-05-30,12339.0,389690.0
Slovakia,SVK,2021-05-31,12343.0,389721.0
Slovakia,SVK,2021-06-01,12353.0,389866.0
Slovakia,SVK,2021-06-02,12366.0,389990.0
Slovakia,SVK,2021-06-03,12375.0,390129.0
Slovakia,SVK,2021-06-04,12382.0,390223.0
Slovakia,SVK,2021-06-05,12395.0,390340.0
Slovakia,SVK,2021-06-06,12404.0,390436.0
Slovakia,SVK,2021-06-07,12414.0,390451.0
Slovakia,SVK,2021-06-08,12423.0,390546.0
Slovakia,SVK,2021-06-09,12430.0,390693.0
Slovakia,SVK,2021-06-10,12433.0,390809.0
Slovakia,SVK,2021-06-11,12433.0,390893.0
Slovakia,SVK,2021-06-12,12436.0,390984.0
Slovakia,SVK,2021-06-13,12439.0,391026.0
Slovakia,SVK,2021-06-14,12441.0,391038.0
Slovakia,SVK,2021-06-15,12446.0,391087.0
Slovakia,SVK,2021-06-16,12456.0,391149.0
Slovakia,SVK,2021-06-17,12464.0,391210.0
Slovakia,SVK,2021-06-18,12478.0,391248.0
Slovakia,SVK,2021-06-19,12486.0,391297.0
Slovakia,SVK,2021-06-20,12492.0,391325.0
Slovakia,SVK,2021-06-21,12496.0,391326.0
Slovakia,SVK,2021-06-22,12502.0,391385.0
Slovakia,SVK,2021-06-23,12502.0,391420.0
Slovakia,SVK,2021-06-24,12502.0,391456.0
Slovakia,SVK,2021-06-25,12505.0,391490.0
Slovakia,SVK,2021-06-26,12505.0,391531.0
Slovakia,SVK,2021-06-27,12505.0,391551.0
Slovakia,SVK,2021-06-28,12509.0,391566.0
Slovakia,SVK,2021-06-29,12510.0,391609.0
Slovakia,SVK,2021-06-30,12510.0,391642.0
Slovakia,SVK,2021-07-01,12511.0,391659.0
Slovakia,SVK,2021-07-02,12511.0,391676.0
Slovakia,SVK,2021-07-03,12513.0,391696.0
Slovakia,SVK,2021-07-04,12513.0,391717.0
Slovakia,SVK,2021-07-05,12513.0,391720.0
Slovakia,SVK,2021-07-06,12514.0,391735.0
Slovakia,SVK,2021-07-07,12516.0,391780.0
Slovakia,SVK,2021-07-08,12516.0,391813.0
Slovakia,SVK,2021-07-09,12517.0,391852.0
Slovakia,SVK,2021-07-10,12519.0,391893.0
Slovakia,SVK,2021-07-11,12519.0,391918.0
Slovakia,SVK,2021-07-12,12521.0,391925.0
Slovakia,SVK,2021-07-13,12522.0,391953.0
Slovakia,SVK,2021-07-14,12523.0,391971.0
Slovakia,SVK,2021-07-15,12524.0,392000.0
Slovakia,SVK,2021-07-16,12524.0,392034.0
Slovakia,SVK,2021-07-17,12524.0,392071.0
Slovakia,SVK,2021-07-18,12524.0,392100.0
Slovakia,SVK,2021-07-19,12527.0,392104.0
Slovakia,SVK,2021-07-20,12531.0,392139.0
Slovakia,SVK,2021-07-21,12534.0,392185.0
Slovakia,SVK,2021-07-22,12534.0,392219.0
Slovakia,SVK,2021-07-23,12534.0,392259.0
Slovakia,SVK,2021-07-24,12534.0,392302.0
Slovakia,SVK,2021-07-25,12534.0,392348.0
Slovakia,SVK,2021-07-26,12534.0,392355.0
Slovakia,SVK,2021-07-27,12534.0,392406.0
Slovakia,SVK,2021-07-28,12534.0,392488.0
Slovakia,SVK,2021-07-29,12536.0,392537.0
Slovakia,SVK,2021-07-30,12536.0,392581.0
Slovakia,SVK,2021-07-31,12540.0,392647.0
Slovakia,SVK,2021-08-01,12540.0,392704.0
Slovakia,SVK,2021-08-02,12540.0,392710.0
Slovakia,SVK,2021-08-03,12541.0,392751.0
Slovakia,SVK,2021-08-04,12541.0,392845.0
Slovakia,SVK,2021-08-05,12541.0,392898.0
Slovakia,SVK,2021-08-06,12541.0,392963.0
Slovakia,SVK,2021-08-07,12541.0,393007.0
Slovakia,SVK,2021-08-08,12541.0,393040.0
Slovakia,SVK,2021-08-09,12541.0,393059.0
Slovakia,SVK,2021-08-10,12543.0,393160.0
Slovakia,SVK,2021-08-11,12544.0,393228.0
Slovakia,SVK,2021-08-12,12544.0,393302.0
Slovakia,SVK,2021-08-13,12544.0,393361.0
Slovakia,SVK,2021-08-14,12544.0,393455.0
Slovakia,SVK,2021-08-15,12544.0,393529.0
Slovakia,SVK,2021-08-16,12544.0,393536.0
Slovakia,SVK,2021-08-17,12546.0,393610.0
Slovakia,SVK,2021-08-18,12547.0,393722.0
Slovakia,SVK,2021-08-19,12547.0,393799.0
Slovakia,SVK,2021-08-20,12547.0,393883.0
Slovakia,SVK,2021-08-21,12547.0,393977.0
Slovakia,SVK,2021-08-22,12547.0,394082.0
Slovakia,SVK,2021-08-23,12547.0,394093.0
Slovakia,SVK,2021-08-24,12547.0,394204.0
Slovakia,SVK,2021-08-25,12547.0,394285.0
Slovakia,SVK,2021-08-26,12547.0,394446.0
Slovakia,SVK,2021-08-27,12548.0,394535.0
Slovakia,SVK,2021-08-28,12548.0,394657.0
Slovakia,SVK,2021-08-29,12548.0,394742.0
Slovakia,SVK,2021-08-30,12548.0,394791.0
Slovakia,SVK,2021-08-31,12548.0,394923.0
Slovakia,SVK,2021-09-01,12548.0,395122.0
Slovakia,SVK,2021-09-02,12548.0,395300.0
Slovakia,SVK,2021-09-03,12549.0,395532.0
Slovakia,SVK,2021-09-04,12549.0,395861.0
Slovakia,SVK,2021-09-05,12549.0,396080.0
Slovakia,SVK,2021-09-06,12551.0,396181.0
Slovakia,SVK,2021-09-07,12552.0,396487.0
Slovakia,SVK,2021-09-08,12553.0,396904.0
Slovakia,SVK,2021-09-09,12556.0,397382.0
Slovakia,SVK,2021-09-10,12558.0,397759.0
Slovakia,SVK,2021-09-11,12558.0,398278.0
Slovakia,SVK,2021-09-12,12558.0,398690.0
Slovakia,SVK,2021-09-13,12560.0,398744.0
Slovakia,SVK,2021-09-14,12562.0,399218.0
Slovakia,SVK,2021-09-15,12566.0,399978.0
Slovakia,SVK,2021-09-16,12566.0,400348.0
Slovakia,SVK,2021-09-17,12569.0,401250.0
Slovakia,SVK,2021-09-18,12569.0,402066.0
Slovakia,SVK,2021-09-19,12569.0,402808.0
Slovakia,SVK,2021-09-20,12573.0,402922.0
Slovakia,SVK,2021-09-21,12580.0,403802.0
Slovakia,SVK,2021-09-22,12589.0,404982.0
Slovakia,SVK,2021-09-23,12592.0,405931.0
Slovakia,SVK,2021-09-24,12594.0,406760.0
Slovakia,SVK,2021-09-25,12596.0,407799.0
Slovakia,SVK,2021-09-26,12596.0,408488.0
Slovakia,SVK,2021-09-27,12596.0,408609.0
Slovakia,SVK,2021-09-28,12606.0,409621.0
Slovakia,SVK,2021-09-29,12620.0,411080.0
Slovakia,SVK,2021-09-30,12637.0,412507.0
Slovakia,SVK,2021-10-01,12649.0,413723.0
Slovakia,SVK,2021-10-02,12660.0,415016.0
Slovakia,SVK,2021-10-03,12668.0,415993.0
Slovakia,SVK,2021-10-04,12676.0,416260.0
Slovakia,SVK,2021-10-05,12690.0,417502.0
Slovakia,SVK,2021-10-06,12697.0,419473.0
Slovakia,SVK,2021-10-07,12705.0,420924.0
Slovakia,SVK,2021-10-08,12720.0,422614.0
Slovakia,SVK,2021-10-09,12729.0,424407.0
Slovakia,SVK,2021-10-10,12731.0,425569.0
Slovakia,SVK,2021-10-11,12735.0,425971.0
Slovakia,SVK,2021-10-12,12752.0,427480.0
Slovakia,SVK,2021-10-13,12772.0,429886.0
Slovakia,SVK,2021-10-14,12791.0,431757.0
Slovakia,SVK,2021-10-15,12816.0,433708.0
Slovakia,SVK,2021-10-16,12833.0,435649.0
Slovakia,SVK,2021-10-17,12846.0,437384.0
Slovakia,SVK,2021-10-18,12854.0,437937.0
Slovakia,SVK,2021-10-19,12864.0,439734.0
Slovakia,SVK,2021-10-20,12872.0,443214.0
Slovakia,SVK,2021-10-21,12883.0,446305.0
Slovakia,SVK,2021-10-22,12886.0,449775.0
Slovakia,SVK,2021-10-23,12895.0,453231.0
Slovakia,SVK,2021-10-24,12903.0,456438.0
Slovakia,SVK,2021-10-25,12917.0,457431.0
Slovakia,SVK,2021-10-26,12935.0,460281.0
Slovakia,SVK,2021-10-27,12957.0,465027.0
Slovakia,SVK,2021-10-28,12977.0,470008.0
Slovakia,SVK,2021-10-29,13000.0,474595.0
Slovakia,SVK,2021-10-30,13018.0,479737.0
Slovakia,SVK,2021-10-31,13034.0,483773.0
Slovakia,SVK,2021-11-01,13045.0,485629.0
Slovakia,SVK,2021-11-02,13076.0,487916.0
Slovakia,SVK,2021-11-03,13112.0,493277.0
Slovakia,SVK,2021-11-04,13146.0,499990.0
Slovakia,SVK,2021-11-05,13166.0,506795.0
Slovakia,SVK,2021-11-06,13205.0,513297.0
Slovakia,SVK,2021-11-07,13229.0,518635.0
Slovakia,SVK,2021-11-08,13269.0,521650.0
Slovakia,SVK,2021-11-09,13314.0,526608.0
Slovakia,SVK,2021-11-10,13367.0,533663.0
Slovakia,SVK,2021-11-11,13405.0,540209.0
Slovakia,SVK,2021-11-12,13446.0,547052.0
Slovakia,SVK,2021-11-13,13485.0,554296.0
Slovakia,SVK,2021-11-14,13537.0,560100.0
Slovakia,SVK,2021-11-15,13598.0,563445.0
Slovakia,SVK,2021-11-16,13644.0,569866.0
Slovakia,SVK,2021-11-17,13687.0,578208.0
Slovakia,SVK,2021-11-18,13725.0,585824.0
Slovakia,SVK,2021-11-19,13781.0,593242.0
Slovakia,SVK,2021-11-20,13818.0,602413.0
Slovakia,SVK,2021-11-21,13861.0,610140.0
Slovakia,SVK,2021-11-22,13919.0,614684.0
Slovakia,SVK,2021-11-23,13985.0,621423.0
Slovakia,SVK,2021-11-24,14056.0,631738.0
Slovakia,SVK,2021-11-25,14107.0,641903.0
Slovakia,SVK,2021-11-26,14177.0,651234.0
Slovakia,SVK,2021-11-27,14228.0,660386.0
Slovakia,SVK,2021-11-28,14274.0,667961.0
Slovakia,SVK,2021-11-29,14341.0,673015.0
Slovakia,SVK,2021-11-30,14418.0,680084.0
Slovakia,SVK,2021-12-01,14503.0,689618.0
Slovakia,SVK,2021-12-02,14606.0,697471.0
Slovakia,SVK,2021-12-03,14696.0,712749.0
Slovakia,SVK,2021-12-04,14771.0,722108.0
Slovakia,SVK,2021-12-05,14826.0,729475.0
Slovakia,SVK,2021-12-06,14900.0,732495.0
Slovakia,SVK,2021-12-07,15004.0,739544.0
Slovakia,SVK,2021-12-08,15095.0,748969.0
Slovakia,SVK,2021-12-09,15179.0,757492.0
Slovakia,SVK,2021-12-10,15236.0,764112.0
Slovakia,SVK,2021-12-11,15304.0,769944.0
Slovakia,SVK,2021-12-12,15354.0,774857.0
Slovakia,SVK,2021-12-13,15415.0,777227.0
Slovakia,SVK,2021-12-14,15516.0,781989.0
Slovakia,SVK,2021-12-15,15621.0,788772.0
Slovakia,SVK,2021-12-16,15730.0,794166.0
Slovakia,SVK,2021-12-17,15843.0,798663.0
Slovakia,SVK,2021-12-18,15931.0,802684.0
Slovakia,SVK,2021-12-19,16014.0,806115.0
Slovakia,SVK,2021-12-20,16068.0,807339.0
Slovakia,SVK,2021-12-21,16129.0,811022.0
Slovakia,SVK,2021-12-22,16198.0,816102.0
Slovakia,SVK,2021-12-23,16239.0,819493.0
Slovakia,SVK,2021-12-24,16290.0,824172.0
Slovakia,SVK,2021-12-25,16336.0,825246.0
Slovakia,SVK,2021-12-26,16398.0,825629.0
Slovakia,SVK,2021-12-27,16445.0,826850.0
Slovakia,SVK,2021-12-28,16486.0,831093.0
Slovakia,SVK,2021-12-29,16554.0,835548.0
Slovakia,SVK,2021-12-30,16598.0,838738.0
Slovakia,SVK,2021-12-31,16635.0,841733.0
Slovakia,SVK,2022-01-01,16665.0,844393.0
Slovakia,SVK,2022-01-02,16701.0,844609.0
Slovakia,SVK,2022-01-03,16740.0,845937.0
Slovakia,SVK,2022-01-04,16788.0,849516.0
Slovakia,SVK,2022-01-05,16824.0,853416.0
Slovakia,SVK,2022-01-06,16871.0,856685.0
Slovakia,SVK,2022-01-07,16896.0,857801.0
Slovakia,SVK,2022-01-08,16933.0,860832.0
Slovakia,SVK,2022-01-09,16962.0,862962.0
Slovakia,SVK,2022-01-10,16989.0,863817.0
Slovakia,SVK,2022-01-11,17039.0,866412.0
Slovakia,SVK,2022-01-12,17081.0,869663.0
Slovakia,SVK,2022-01-13,17128.0,872511.0
Slovakia,SVK,2022-01-14,17188.0,874399.0
Slovakia,SVK,2022-01-15,17252.0,876448.0
Slovakia,SVK,2022-01-16,17300.0,879656.0
Slovakia,SVK,2022-01-17,17352.0,880671.0
Slovakia,SVK,2022-01-18,17398.0,884604.0
Slovakia,SVK,2022-01-19,17459.0,890787.0
Slovakia,SVK,2022-01-20,17520.0,896798.0
Slovakia,SVK,2022-01-21,17577.0,903833.0
Slovakia,SVK,2022-01-22,17612.0,910311.0
Slovakia,SVK,2022-01-23,17643.0,917918.0
Slovakia,SVK,2022-01-24,17675.0,921421.0
Slovakia,SVK,2022-01-25,17698.0,929541.0
Slovakia,SVK,2022-01-26,17725.0,943381.0
Slovakia,SVK,2022-01-27,17755.0,957633.0
Slovakia,SVK,2022-01-28,17779.0,971945.0
Slovakia,SVK,2022-01-29,17796.0,987063.0
Slovakia,SVK,2022-01-30,17817.0,1000345.0
Slovakia,SVK,2022-01-31,17830.0,1008141.0
Slovakia,SVK,2022-02-01,17850.0,1022784.0
Slovakia,SVK,2022-02-02,17877.0,1043008.0
Slovakia,SVK,2022-02-03,17896.0,1062396.0
Slovakia,SVK,2022-02-04,17921.0,1081929.0
Slovakia,SVK,2022-02-05,17938.0,1101506.0
Slovakia,SVK,2022-02-06,17958.0,1117055.0
Slovakia,SVK,2022-02-07,17973.0,1127020.0
Slovakia,SVK,2022-02-08,17995.0,1146260.0
Slovakia,SVK,2022-02-09,18014.0,1166842.0
Slovakia,SVK,2022-02-10,18040.0,1187002.0
Slovakia,SVK,2022-02-11,18064.0,1207053.0
Slovakia,SVK,2022-02-12,18081.0,1226925.0
Slovakia,SVK,2022-02-13,18095.0,1241121.0
Slovakia,SVK,2022-02-14,18105.0,1249673.0
Slovakia,SVK,2022-02-15,18123.0,1268569.0
Slovakia,SVK,2022-02-16,18145.0,1288524.0
Slovakia,SVK,2022-02-17,18179.0,1306967.0
Slovakia,SVK,2022-02-18,18201.0,1324503.0
Slovakia,SVK,2022-02-19,18225.0,1342436.0
Slovakia,SVK,2022-02-20,18240.0,1354348.0
Slovakia,SVK,2022-02-21,18252.0,1361039.0
Slovakia,SVK,2022-02-22,18279.0,1374459.0
Slovakia,SVK,2022-02-23,18314.0,1393534.0
Slovakia,SVK,2022-02-24,18338.0,1408717.0
Slovakia,SVK,2022-02-25,18375.0,1421546.0
Slovakia,SVK,2022-02-26,18413.0,1433930.0
Slovakia,SVK,2022-02-27,18453.0,1442194.0
Slovakia,SVK,2022-02-28,18485.0,1446922.0
Slovakia,SVK,2022-03-01,18530.0,1458129.0
Slovakia,SVK,2022-03-02,18567.0,1470892.0
Slovakia,SVK,2022-03-03,18611.0,1482354.0
Slovakia,SVK,2022-03-04,18631.0,1493383.0
Slovakia,SVK,2022-03-05,18663.0,1503308.0
Slovakia,SVK,2022-03-06,18687.0,1509494.0
Slovakia,SVK,2022-03-07,18704.0,1512913.0
Slovakia,SVK,2022-03-08,18750.0,1522732.0
Slovakia,SVK,2022-03-09,18786.0,1534444.0
Slovakia,SVK,2022-03-10,18817.0,1546510.0
Slovakia,SVK,2022-03-11,18847.0,1556433.0
Slovakia,SVK,2022-03-12,18881.0,1565484.0
Slovakia,SVK,2022-03-13,18918.0,1573111.0
Slovakia,SVK,2022-03-14,18950.0,1576486.0
Slovakia,SVK,2022-03-15,18979.0,1586140.0
Slovakia,SVK,2022-03-16,19009.0,1597668.0
Slovakia,SVK,2022-03-17,19040.0,1608668.0
Slovakia,SVK,2022-03-18,19073.0,1618450.0
Slovakia,SVK,2022-03-19,19093.0,1627836.0
Slovakia,SVK,2022-03-20,19110.0,1634669.0
Slovakia,SVK,2022-03-21,19133.0,1637509.0
Slovakia,SVK,2022-03-22,19161.0,1646446.0
Slovakia,SVK,2022-03-23,19185.0,1656833.0
Slovakia,SVK,2022-03-24,19209.0,1666482.0
Slovakia,SVK,2022-03-25,19229.0,1674586.0
Slovakia,SVK,2022-03-26,19251.0,1681865.0
Slovakia,SVK,2022-03-27,19270.0,1687425.0
Slovakia,SVK,2022-03-28,19292.0,1690203.0
Slovakia,SVK,2022-03-29,19311.0,1696760.0
Slovakia,SVK,2022-03-30,19334.0,1703550.0
Slovakia,SVK,2022-03-31,19352.0,1710884.0
Slovakia,SVK,2022-04-01,19368.0,1716638.0
Slovakia,SVK,2022-04-02,19392.0,1722229.0
Slovakia,SVK,2022-04-03,19417.0,1725487.0
Slovakia,SVK,2020-03-07,,1.0
Slovakia,SVK,2020-03-08,,3.0
Slovakia,SVK,2020-03-09,,5.0
Slovakia,SVK,2020-03-10,,7.0
Slovakia,SVK,2020-03-11,,7.0
Slovakia,SVK,2020-03-12,,10.0
Slovakia,SVK,2020-03-13,,21.0
Slovakia,SVK,2020-03-14,,32.0
Slovakia,SVK,2020-03-15,,44.0
Slovakia,SVK,2020-03-16,,61.0
Slovakia,SVK,2020-03-17,,72.0
Slovakia,SVK,2020-03-18,,96.0
Slovakia,SVK,2020-03-19,,104.0
Slovakia,SVK,2020-03-20,,123.0
Slovakia,SVK,2020-03-21,,137.0
Slovakia,SVK,2020-03-22,,178.0
Slovakia,SVK,2020-03-23,,185.0
Slovakia,SVK,2020-03-24,,204.0
Slovakia,SVK,2020-03-25,,216.0
Slovakia,SVK,2020-03-26,,226.0
Slovakia,SVK,2020-03-27,,269.0
Slovakia,SVK,2020-03-28,,292.0
Slovakia,SVK,2020-03-29,,314.0
Slovakia,SVK,2020-03-30,,336.0
Slovenia,SVN,2020-03-15,1.0,250.0
Slovenia,SVN,2020-03-16,1.0,250.0
Slovenia,SVN,2020-03-17,1.0,250.0
Slovenia,SVN,2020-03-18,1.0,250.0
Slovenia,SVN,2020-03-19,1.0,250.0
Slovenia,SVN,2020-03-20,1.0,250.0
Slovenia,SVN,2020-03-21,1.0,250.0
Slovenia,SVN,2020-03-22,2.0,442.0
Slovenia,SVN,2020-03-23,2.0,442.0
Slovenia,SVN,2020-03-24,2.0,442.0
Slovenia,SVN,2020-03-25,2.0,442.0
Slovenia,SVN,2020-03-26,2.0,442.0
Slovenia,SVN,2020-03-27,2.0,442.0
Slovenia,SVN,2020-03-28,2.0,442.0
Slovenia,SVN,2020-03-29,13.0,757.0
Slovenia,SVN,2020-03-30,13.0,757.0
Slovenia,SVN,2020-03-31,13.0,757.0
Slovenia,SVN,2020-04-01,13.0,757.0
Slovenia,SVN,2020-04-02,13.0,757.0
Slovenia,SVN,2020-04-03,13.0,757.0
Slovenia,SVN,2020-04-04,13.0,757.0
Slovenia,SVN,2020-04-05,33.0,1021.0
Slovenia,SVN,2020-04-06,33.0,1021.0
Slovenia,SVN,2020-04-07,33.0,1021.0
Slovenia,SVN,2020-04-08,33.0,1021.0
Slovenia,SVN,2020-04-09,33.0,1021.0
Slovenia,SVN,2020-04-10,33.0,1021.0
Slovenia,SVN,2020-04-11,33.0,1021.0
Slovenia,SVN,2020-04-12,61.0,1213.0
Slovenia,SVN,2020-04-13,61.0,1213.0
Slovenia,SVN,2020-04-14,61.0,1213.0
Slovenia,SVN,2020-04-15,61.0,1213.0
Slovenia,SVN,2020-04-16,61.0,1213.0
Slovenia,SVN,2020-04-17,61.0,1213.0
Slovenia,SVN,2020-04-18,61.0,1213.0
Slovenia,SVN,2020-04-19,83.0,1336.0
Slovenia,SVN,2020-04-20,83.0,1336.0
Slovenia,SVN,2020-04-21,83.0,1336.0
Slovenia,SVN,2020-04-22,83.0,1336.0
Slovenia,SVN,2020-04-23,83.0,1336.0
Slovenia,SVN,2020-04-24,83.0,1336.0
Slovenia,SVN,2020-04-25,83.0,1336.0
Slovenia,SVN,2020-04-26,90.0,1403.0
Slovenia,SVN,2020-04-27,90.0,1403.0
Slovenia,SVN,2020-04-28,90.0,1403.0
Slovenia,SVN,2020-04-29,90.0,1403.0
Slovenia,SVN,2020-04-30,90.0,1403.0
Slovenia,SVN,2020-05-01,90.0,1403.0
Slovenia,SVN,2020-05-02,90.0,1403.0
Slovenia,SVN,2020-05-03,105.0,1439.0
Slovenia,SVN,2020-05-04,105.0,1439.0
Slovenia,SVN,2020-05-05,105.0,1439.0
Slovenia,SVN,2020-05-06,105.0,1439.0
Slovenia,SVN,2020-05-07,105.0,1439.0
Slovenia,SVN,2020-05-08,105.0,1439.0
Slovenia,SVN,2020-05-09,105.0,1439.0
Slovenia,SVN,2020-05-10,110.0,1460.0
Slovenia,SVN,2020-05-11,110.0,1460.0
Slovenia,SVN,2020-05-12,110.0,1460.0
Slovenia,SVN,2020-05-13,110.0,1460.0
Slovenia,SVN,2020-05-14,110.0,1460.0
Slovenia,SVN,2020-05-15,110.0,1460.0
Slovenia,SVN,2020-05-16,110.0,1460.0
Slovenia,SVN,2020-05-17,111.0,1466.0
Slovenia,SVN,2020-05-18,111.0,1466.0
Slovenia,SVN,2020-05-19,111.0,1466.0
Slovenia,SVN,2020-05-20,111.0,1466.0
Slovenia,SVN,2020-05-21,111.0,1466.0
Slovenia,SVN,2020-05-22,111.0,1466.0
Slovenia,SVN,2020-05-23,111.0,1466.0
Slovenia,SVN,2020-05-24,113.0,1469.0
Slovenia,SVN,2020-05-25,113.0,1469.0
Slovenia,SVN,2020-05-26,113.0,1469.0
Slovenia,SVN,2020-05-27,113.0,1469.0
Slovenia,SVN,2020-05-28,113.0,1469.0
Slovenia,SVN,2020-05-29,113.0,1469.0
Slovenia,SVN,2020-05-30,113.0,1469.0
Slovenia,SVN,2020-05-31,113.0,1473.0
Slovenia,SVN,2020-06-01,113.0,1473.0
Slovenia,SVN,2020-06-02,113.0,1473.0
Slovenia,SVN,2020-06-03,113.0,1473.0
Slovenia,SVN,2020-06-04,113.0,1473.0
Slovenia,SVN,2020-06-05,113.0,1473.0
Slovenia,SVN,2020-06-06,113.0,1473.0
Slovenia,SVN,2020-06-07,114.0,1485.0
Slovenia,SVN,2020-06-08,114.0,1485.0
Slovenia,SVN,2020-06-09,114.0,1485.0
Slovenia,SVN,2020-06-10,114.0,1485.0
Slovenia,SVN,2020-06-11,114.0,1485.0
Slovenia,SVN,2020-06-12,114.0,1485.0
Slovenia,SVN,2020-06-13,114.0,1485.0
Slovenia,SVN,2020-06-14,114.0,1496.0
Slovenia,SVN,2020-06-15,114.0,1496.0
Slovenia,SVN,2020-06-16,114.0,1496.0
Slovenia,SVN,2020-06-17,114.0,1496.0
Slovenia,SVN,2020-06-18,114.0,1496.0
Slovenia,SVN,2020-06-19,114.0,1496.0
Slovenia,SVN,2020-06-20,114.0,1496.0
Slovenia,SVN,2020-06-21,114.0,1521.0
Slovenia,SVN,2020-06-22,114.0,1521.0
Slovenia,SVN,2020-06-23,114.0,1521.0
Slovenia,SVN,2020-06-24,114.0,1521.0
Slovenia,SVN,2020-06-25,114.0,1521.0
