Entity,Code,Day,containment_index
Canada,CAN,2020-04-11,62.2
Canada,CAN,2020-04-12,62.2
Canada,CAN,2020-04-13,62.2
Canada,CAN,2020-04-14,62.2
Canada,CAN,2020-04-15,62.2
Canada,CAN,2020-04-16,62.2
Canada,CAN,2020-04-17,62.2
Canada,CAN,2020-04-18,62.2
Canada,CAN,2020-04-19,62.2
Canada,CAN,2020-04-20,63.1
Canada,CAN,2020-04-21,63.1
Canada,CAN,2020-04-22,63.1
Canada,CAN,2020-04-23,63.1
Canada,CAN,2020-04-24,63.1
Canada,CAN,2020-04-25,63.1
Canada,CAN,2020-04-26,63.1
Canada,CAN,2020-04-27,63.1
Canada,CAN,2020-04-28,63.1
Canada,CAN,2020-04-29,63.1
Canada,CAN,2020-04-30,63.1
Canada,CAN,2020-05-01,63.1
Canada,CAN,2020-05-02,63.1
Canada,CAN,2020-05-03,63.1
Canada,CAN,2020-05-04,63.1
Canada,CAN,2020-05-05,63.1
Canada,CAN,2020-05-06,63.1
Canada,CAN,2020-05-07,63.1
Canada,CAN,2020-05-08,63.1
Canada,CAN,2020-05-09,63.1
Canada,CAN,2020-05-10,63.1
Canada,CAN,2020-05-11,61.9
Canada,CAN,2020-05-12,61.9
Canada,CAN,2020-05-13,61.9
Canada,CAN,2020-05-14,61.9
Canada,CAN,2020-05-15,61.9
Canada,CAN,2020-05-16,61.9
Canada,CAN,2020-05-17,61.9
Canada,CAN,2020-05-18,61.9
Canada,CAN,2020-05-19,61.9
Canada,CAN,2020-05-20,62.8
Canada,CAN,2020-05-21,62.8
Canada,CAN,2020-05-22,62.8
Canada,CAN,2020-05-23,62.8
Canada,CAN,2020-05-24,61.61
Canada,CAN,2020-05-25,61.61
Canada,CAN,2020-05-26,61.61
Canada,CAN,2020-05-27,61.61
Canada,CAN,2020-05-28,61.61
Canada,CAN,2020-05-29,61.61
Canada,CAN,2020-05-30,61.61
Canada,CAN,2020-05-31,61.61
Canada,CAN,2020-06-01,61.61
Canada,CAN,2020-06-02,61.61
Canada,CAN,2020-06-03,61.61
Canada,CAN,2020-06-04,61.61
Canada,CAN,2020-06-05,61.61
Canada,CAN,2020-06-06,61.61
Canada,CAN,2020-06-07,61.61
Canada,CAN,2020-06-08,61.61
Canada,CAN,2020-06-09,61.61
Canada,CAN,2020-06-10,61.61
Canada,CAN,2020-06-11,61.61
Canada,CAN,2020-06-12,61.61
Canada,CAN,2020-06-13,61.61
Canada,CAN,2020-06-14,61.61
Canada,CAN,2020-06-15,61.61
Canada,CAN,2020-06-16,61.61
Canada,CAN,2020-06-17,61.61
Canada,CAN,2020-06-18,61.61
Canada,CAN,2020-06-19,61.61
Canada,CAN,2020-06-20,61.61
Canada,CAN,2020-06-21,61.61
Canada,CAN,2020-06-22,60.42
Canada,CAN,2020-06-23,60.42
Canada,CAN,2020-06-24,60.42
Canada,CAN,2020-06-25,60.42
Canada,CAN,2020-06-26,61.31
Canada,CAN,2020-06-27,61.31
Canada,CAN,2020-06-28,61.31
Canada,CAN,2020-06-29,61.31
Canada,CAN,2020-06-30,61.31
Canada,CAN,2020-07-01,61.31
Canada,CAN,2020-07-02,61.31
Canada,CAN,2020-07-03,61.31
Canada,CAN,2020-07-04,61.31
Canada,CAN,2020-07-05,61.31
Canada,CAN,2020-07-06,61.31
Canada,CAN,2020-07-07,61.31
Canada,CAN,2020-07-08,61.31
Canada,CAN,2020-07-09,60.12
Canada,CAN,2020-07-10,60.12
Canada,CAN,2020-07-11,60.12
Canada,CAN,2020-07-12,60.12
Canada,CAN,2020-07-13,60.12
Canada,CAN,2020-07-14,60.12
Canada,CAN,2020-07-15,60.12
Canada,CAN,2020-07-16,60.12
Canada,CAN,2020-07-17,60.12
Canada,CAN,2020-07-18,60.12
Canada,CAN,2020-07-19,60.12
Canada,CAN,2020-07-20,60.12
Canada,CAN,2020-07-21,60.12
Canada,CAN,2020-07-22,60.12
Canada,CAN,2020-07-23,60.12
Canada,CAN,2020-07-24,60.12
Canada,CAN,2020-07-25,60.12
Canada,CAN,2020-07-26,60.12
Canada,CAN,2020-07-27,60.12
Canada,CAN,2020-07-28,60.12
Canada,CAN,2020-07-29,60.12
Canada,CAN,2020-07-30,60.12
Canada,CAN,2020-07-31,63.69
Canada,CAN,2020-08-01,65.48
Canada,CAN,2020-08-02,65.48
Canada,CAN,2020-08-03,65.48
Canada,CAN,2020-08-04,65.48
Canada,CAN,2020-08-05,65.48
Canada,CAN,2020-08-06,65.48
Canada,CAN,2020-08-07,65.48
Canada,CAN,2020-08-08,65.48
Canada,CAN,2020-08-09,65.48
Canada,CAN,2020-08-10,65.48
Canada,CAN,2020-08-11,65.48
Canada,CAN,2020-08-12,65.48
Canada,CAN,2020-08-13,65.48
Canada,CAN,2020-08-14,65.48
Canada,CAN,2020-08-15,65.48
Canada,CAN,2020-08-16,65.48
Canada,CAN,2020-08-17,65.48
Canada,CAN,2020-08-18,65.48
Canada,CAN,2020-08-19,65.48
Canada,CAN,2020-08-20,65.48
Canada,CAN,2020-08-21,65.48
Canada,CAN,2020-08-22,65.48
Canada,CAN,2020-08-23,65.48
Canada,CAN,2020-08-24,65.48
Canada,CAN,2020-08-25,63.69
Canada,CAN,2020-08-26,63.69
Canada,CAN,2020-08-27,63.69
Canada,CAN,2020-08-28,65.48
Canada,CAN,2020-08-29,65.48
Canada,CAN,2020-08-30,65.48
Canada,CAN,2020-08-31,65.48
Canada,CAN,2020-09-01,65.48
Canada,CAN,2020-09-02,65.48
Canada,CAN,2020-09-03,65.48
Canada,CAN,2020-09-04,65.48
Canada,CAN,2020-09-05,65.48
Canada,CAN,2020-09-06,65.48
Canada,CAN,2020-09-07,65.48
Canada,CAN,2020-09-08,63.1
Canada,CAN,2020-09-09,63.1
Canada,CAN,2020-09-10,63.1
Canada,CAN,2020-09-11,63.1
Canada,CAN,2020-09-12,63.1
Canada,CAN,2020-09-13,63.1
Canada,CAN,2020-09-14,63.1
Canada,CAN,2020-09-15,63.1
Canada,CAN,2020-09-16,63.1
Canada,CAN,2020-09-17,63.1
Canada,CAN,2020-09-18,63.1
Canada,CAN,2020-09-19,63.1
Canada,CAN,2020-09-20,63.1
Canada,CAN,2020-09-21,63.1
Canada,CAN,2020-09-22,63.1
Canada,CAN,2020-09-23,63.1
Canada,CAN,2020-09-24,63.1
Canada,CAN,2020-09-25,63.1
Canada,CAN,2020-09-26,63.1
Canada,CAN,2020-09-27,63.1
Canada,CAN,2020-09-28,63.1
Canada,CAN,2020-09-29,63.1
Canada,CAN,2020-09-30,63.1
Canada,CAN,2020-10-01,63.1
Canada,CAN,2020-10-02,63.1
Canada,CAN,2020-10-03,59.52
Canada,CAN,2020-10-04,60.71
Canada,CAN,2020-10-05,60.71
Canada,CAN,2020-10-06,60.71
Canada,CAN,2020-10-07,60.71
Canada,CAN,2020-10-08,60.71
Canada,CAN,2020-10-09,60.71
Canada,CAN,2020-10-10,60.71
Canada,CAN,2020-10-11,60.71
Canada,CAN,2020-10-12,60.71
Canada,CAN,2020-10-13,60.71
Canada,CAN,2020-10-14,60.71
Canada,CAN,2020-10-15,60.71
Canada,CAN,2020-10-16,60.71
Canada,CAN,2020-10-17,60.71
Canada,CAN,2020-10-18,60.71
Canada,CAN,2020-10-19,60.71
Canada,CAN,2020-10-20,60.71
Canada,CAN,2020-10-21,60.71
Canada,CAN,2020-10-22,60.71
Canada,CAN,2020-10-23,60.71
Canada,CAN,2020-10-24,60.71
Canada,CAN,2020-10-25,60.71
Canada,CAN,2020-10-26,60.71
Canada,CAN,2020-10-27,60.71
Canada,CAN,2020-10-28,60.71
Canada,CAN,2020-10-29,60.71
Canada,CAN,2020-10-30,60.71
Canada,CAN,2020-10-31,60.71
Canada,CAN,2020-11-01,60.71
Canada,CAN,2020-11-02,60.71
Canada,CAN,2020-11-03,60.71
Canada,CAN,2020-11-04,64.29
Canada,CAN,2020-11-05,64.29
Canada,CAN,2020-11-06,63.1
Canada,CAN,2020-11-07,63.1
Canada,CAN,2020-11-08,63.1
Canada,CAN,2020-11-09,63.1
Canada,CAN,2020-11-10,63.1
Canada,CAN,2020-11-11,63.1
Canada,CAN,2020-11-12,63.1
Canada,CAN,2020-11-13,63.1
Canada,CAN,2020-11-14,63.1
Canada,CAN,2020-11-15,63.1
Canada,CAN,2020-11-16,63.1
Canada,CAN,2020-11-17,63.1
Canada,CAN,2020-11-18,65.48
Canada,CAN,2020-11-19,65.48
Canada,CAN,2020-11-20,65.48
Canada,CAN,2020-11-21,65.48
Canada,CAN,2020-11-22,65.48
Canada,CAN,2020-11-23,65.48
Canada,CAN,2020-11-24,65.48
Canada,CAN,2020-11-25,65.48
Canada,CAN,2020-11-26,65.48
Canada,CAN,2020-11-27,65.48
Canada,CAN,2020-11-28,65.48
Canada,CAN,2020-11-29,65.48
Canada,CAN,2020-11-30,65.48
Canada,CAN,2020-12-01,65.48
Canada,CAN,2020-12-02,65.48
Canada,CAN,2020-12-03,65.48
Canada,CAN,2020-12-04,65.48
Canada,CAN,2020-12-05,65.48
Canada,CAN,2020-12-06,65.48
Canada,CAN,2020-12-07,65.48
Canada,CAN,2020-12-08,65.48
Canada,CAN,2020-12-09,65.48
Canada,CAN,2020-12-10,65.48
Canada,CAN,2020-12-11,65.48
Canada,CAN,2020-12-12,65.48
Canada,CAN,2020-12-13,65.48
Canada,CAN,2020-12-14,65.48
Canada,CAN,2020-12-15,68.33
Canada,CAN,2020-12-16,68.33
Canada,CAN,2020-12-17,68.33
Canada,CAN,2020-12-18,68.33
Canada,CAN,2020-12-19,68.33
Canada,CAN,2020-12-20,68.33
Canada,CAN,2020-12-21,68.33
Canada,CAN,2020-12-22,68.33
Canada,CAN,2020-12-23,68.33
Canada,CAN,2020-12-24,68.33
Canada,CAN,2020-12-25,68.33
Canada,CAN,2020-12-26,68.33
Canada,CAN,2020-12-27,68.33
Canada,CAN,2020-12-28,68.33
Canada,CAN,2020-12-29,68.33
Canada,CAN,2020-12-30,68.33
Canada,CAN,2020-12-31,68.33
Canada,CAN,2021-01-01,68.33
Canada,CAN,2021-01-02,68.33
Canada,CAN,2021-01-03,68.33
Canada,CAN,2021-01-04,68.33
Canada,CAN,2021-01-05,68.33
Canada,CAN,2021-01-06,70.12
Canada,CAN,2021-01-07,70.12
Canada,CAN,2021-01-08,70.12
Canada,CAN,2021-01-09,70.12
Canada,CAN,2021-01-10,70.12
Canada,CAN,2021-01-11,70.12
Canada,CAN,2021-01-12,70.12
Canada,CAN,2021-01-13,70.12
Canada,CAN,2021-01-14,70.12
Canada,CAN,2021-01-15,70.12
Canada,CAN,2021-01-16,70.12
Canada,CAN,2021-01-17,70.12
Canada,CAN,2021-01-18,70.12
Canada,CAN,2021-01-19,70.12
Canada,CAN,2021-01-20,71.55
Canada,CAN,2021-01-21,71.55
Canada,CAN,2021-01-22,71.55
Canada,CAN,2021-01-23,71.55
Canada,CAN,2021-01-24,71.55
Canada,CAN,2021-01-25,71.55
Canada,CAN,2021-01-26,71.55
Canada,CAN,2021-01-27,71.55
Canada,CAN,2021-01-28,71.55
Canada,CAN,2021-01-29,71.55
Canada,CAN,2021-01-30,71.55
Canada,CAN,2021-01-31,71.55
Canada,CAN,2021-02-01,71.55
Canada,CAN,2021-02-02,71.55
Canada,CAN,2021-02-03,71.55
Canada,CAN,2021-02-04,71.55
Canada,CAN,2021-02-05,71.55
Canada,CAN,2021-02-06,71.55
Canada,CAN,2021-02-07,71.55
Canada,CAN,2021-02-08,71.55
Canada,CAN,2021-02-09,71.55
Canada,CAN,2021-02-10,71.55
Canada,CAN,2021-02-11,71.55
Canada,CAN,2021-02-12,71.55
Canada,CAN,2021-02-13,71.55
Canada,CAN,2021-02-14,71.55
Canada,CAN,2021-02-15,71.55
Canada,CAN,2021-02-16,71.55
Canada,CAN,2021-02-17,71.55
Canada,CAN,2021-02-18,71.55
Canada,CAN,2021-02-19,71.55
Canada,CAN,2021-02-20,71.55
Canada,CAN,2021-02-21,71.55
Canada,CAN,2021-02-22,71.55
Canada,CAN,2021-02-23,71.55
Canada,CAN,2021-02-24,71.55
Canada,CAN,2021-02-25,71.55
Canada,CAN,2021-02-26,71.55
Canada,CAN,2021-02-27,71.55
Canada,CAN,2021-02-28,71.55
Canada,CAN,2021-03-01,71.55
Canada,CAN,2021-03-02,71.55
Canada,CAN,2021-03-03,71.55
Canada,CAN,2021-03-04,71.55
Canada,CAN,2021-03-05,71.55
Canada,CAN,2021-03-06,71.55
Canada,CAN,2021-03-07,71.55
Canada,CAN,2021-03-08,71.55
Canada,CAN,2021-03-09,71.55
Canada,CAN,2021-03-10,71.55
Canada,CAN,2021-03-11,71.55
Canada,CAN,2021-03-12,71.55
Canada,CAN,2021-03-13,69.17
Canada,CAN,2021-03-14,69.17
Canada,CAN,2021-03-15,69.17
Canada,CAN,2021-03-16,69.17
Canada,CAN,2021-03-17,69.17
Canada,CAN,2021-03-18,69.17
Canada,CAN,2021-03-19,69.17
Canada,CAN,2021-03-20,69.17
Canada,CAN,2021-03-21,69.17
Canada,CAN,2021-03-22,69.17
Canada,CAN,2021-03-23,69.17
Canada,CAN,2021-03-24,69.17
Canada,CAN,2021-03-25,69.17
Canada,CAN,2021-03-26,69.17
Canada,CAN,2021-03-27,69.17
Canada,CAN,2021-03-28,69.17
Canada,CAN,2021-03-29,69.17
Canada,CAN,2021-03-30,69.17
Canada,CAN,2021-03-31,69.17
Canada,CAN,2021-04-01,71.55
Canada,CAN,2021-04-02,71.55
Canada,CAN,2021-04-03,71.55
Canada,CAN,2021-04-04,71.55
Canada,CAN,2021-04-05,71.55
Canada,CAN,2021-04-06,71.55
Canada,CAN,2021-04-07,71.55
Canada,CAN,2021-04-08,71.55
Canada,CAN,2021-04-09,71.55
Canada,CAN,2021-04-10,71.55
Canada,CAN,2021-04-11,71.55
Canada,CAN,2021-04-12,71.55
Canada,CAN,2021-04-13,71.55
Canada,CAN,2021-04-14,71.55
Canada,CAN,2021-04-15,71.55
Canada,CAN,2021-04-16,71.55
Canada,CAN,2021-04-17,71.55
Canada,CAN,2021-04-18,71.55
Canada,CAN,2021-04-19,71.55
Canada,CAN,2021-04-20,71.55
Canada,CAN,2021-04-21,71.55
Canada,CAN,2021-04-22,71.55
Canada,CAN,2021-04-23,71.55
Canada,CAN,2021-04-24,71.55
Canada,CAN,2021-04-25,71.55
Canada,CAN,2021-04-26,71.55
Canada,CAN,2021-04-27,71.55
Canada,CAN,2021-04-28,71.55
Canada,CAN,2021-04-29,71.55
Canada,CAN,2021-04-30,71.55
Canada,CAN,2021-05-01,71.55
Canada,CAN,2021-05-02,71.55
Canada,CAN,2021-05-03,71.55
Canada,CAN,2021-05-04,71.55
Canada,CAN,2021-05-05,71.55
Canada,CAN,2021-05-06,74.4
Canada,CAN,2021-05-07,74.4
Canada,CAN,2021-05-08,74.4
Canada,CAN,2021-05-09,74.4
Canada,CAN,2021-05-10,74.4
Canada,CAN,2021-05-11,74.4
Canada,CAN,2021-05-12,74.4
Canada,CAN,2021-05-13,74.4
Canada,CAN,2021-05-14,74.4
Canada,CAN,2021-05-15,74.4
Canada,CAN,2021-05-16,74.4
Canada,CAN,2021-05-17,74.4
Canada,CAN,2021-05-18,74.4
Canada,CAN,2021-05-19,74.4
Canada,CAN,2021-05-20,74.4
Canada,CAN,2021-05-21,74.4
Canada,CAN,2021-05-22,74.4
Canada,CAN,2021-05-23,74.4
Canada,CAN,2021-05-24,74.4
Canada,CAN,2021-05-25,74.4
Canada,CAN,2021-05-26,74.4
Canada,CAN,2021-05-27,74.4
Canada,CAN,2021-05-28,74.4
Canada,CAN,2021-05-29,73.21
Canada,CAN,2021-05-30,73.21
Canada,CAN,2021-05-31,73.21
Canada,CAN,2021-06-01,73.21
Canada,CAN,2021-06-02,72.02
Canada,CAN,2021-06-03,72.02
Canada,CAN,2021-06-04,72.02
Canada,CAN,2021-06-05,72.02
Canada,CAN,2021-06-06,72.02
Canada,CAN,2021-06-07,72.02
Canada,CAN,2021-06-08,72.02
Canada,CAN,2021-06-09,72.02
Canada,CAN,2021-06-10,72.02
Canada,CAN,2021-06-11,72.02
Canada,CAN,2021-06-12,72.02
Canada,CAN,2021-06-13,72.02
Canada,CAN,2021-06-14,72.02
Canada,CAN,2021-06-15,72.02
Canada,CAN,2021-06-16,72.02
Canada,CAN,2021-06-17,72.02
Canada,CAN,2021-06-18,72.02
Canada,CAN,2021-06-19,72.02
Canada,CAN,2021-06-20,72.02
Canada,CAN,2021-06-21,72.02
Canada,CAN,2021-06-22,72.02
Canada,CAN,2021-06-23,72.02
Canada,CAN,2021-06-24,72.02
Canada,CAN,2021-06-25,69.64
Canada,CAN,2021-06-26,69.64
Canada,CAN,2021-06-27,69.64
Canada,CAN,2021-06-28,73.21
Canada,CAN,2021-06-29,73.21
Canada,CAN,2021-06-30,73.21
Canada,CAN,2021-07-01,73.21
Canada,CAN,2021-07-02,73.21
Canada,CAN,2021-07-03,73.21
Canada,CAN,2021-07-04,73.21
Canada,CAN,2021-07-05,73.21
Canada,CAN,2021-07-06,73.21
Canada,CAN,2021-07-07,73.21
Canada,CAN,2021-07-08,73.21
Canada,CAN,2021-07-09,73.21
Canada,CAN,2021-07-10,73.21
Canada,CAN,2021-07-11,73.21
Canada,CAN,2021-07-12,73.21
Canada,CAN,2021-07-13,73.21
Canada,CAN,2021-07-14,73.21
Canada,CAN,2021-07-15,73.21
Canada,CAN,2021-07-16,66.07
Canada,CAN,2021-07-17,69.13
Canada,CAN,2021-07-18,69.1
Canada,CAN,2021-07-19,69.04
Canada,CAN,2021-07-20,68.99
Canada,CAN,2021-07-21,68.94
Canada,CAN,2021-07-22,68.88
Canada,CAN,2021-07-23,68.83
Canada,CAN,2021-07-24,68.8
Canada,CAN,2021-07-25,68.77
Canada,CAN,2021-07-26,68.72
Canada,CAN,2021-07-27,68.68
Canada,CAN,2021-07-28,68.65
Canada,CAN,2021-07-29,65.04
Canada,CAN,2021-07-30,65.01
Canada,CAN,2021-07-31,64.98
Canada,CAN,2021-08-01,64.96
Canada,CAN,2021-08-02,64.95
Canada,CAN,2021-08-03,62.53
Canada,CAN,2021-08-04,62.51
Canada,CAN,2021-08-05,62.49
Canada,CAN,2021-08-06,63.91
Canada,CAN,2021-08-07,63.9
Canada,CAN,2021-08-08,63.89
Canada,CAN,2021-08-09,62.78
Canada,CAN,2021-08-10,62.76
Canada,CAN,2021-08-11,62.75
Canada,CAN,2021-08-12,62.73
Canada,CAN,2021-08-13,62.71
Canada,CAN,2021-08-14,62.7
Canada,CAN,2021-08-15,62.69
Canada,CAN,2021-08-16,62.67
Canada,CAN,2021-08-17,62.66
Canada,CAN,2021-08-18,62.64
Canada,CAN,2021-08-19,62.63
Canada,CAN,2021-08-20,62.62
Canada,CAN,2021-08-21,62.61
Canada,CAN,2021-08-22,62.6
Canada,CAN,2021-08-23,62.58
Canada,CAN,2021-08-24,62.57
Canada,CAN,2021-08-25,64.95
Canada,CAN,2021-08-26,67.28
Canada,CAN,2021-08-27,67.28
Canada,CAN,2021-08-28,67.28
Canada,CAN,2021-08-29,67.27
Canada,CAN,2021-08-30,67.27
Canada,CAN,2021-08-31,67.27
Canada,CAN,2021-09-01,67.26
Canada,CAN,2021-09-02,68.45
Canada,CAN,2021-09-03,68.45
Canada,CAN,2021-09-04,68.45
Canada,CAN,2021-09-05,68.45
Canada,CAN,2021-09-06,68.44
Canada,CAN,2021-09-07,66.04
Canada,CAN,2021-09-08,66.03
Canada,CAN,2021-09-09,64.24
Canada,CAN,2021-09-10,64.23
Canada,CAN,2021-09-11,64.22
Canada,CAN,2021-09-12,64.22
Canada,CAN,2021-09-13,64.21
Canada,CAN,2021-09-14,66.59
Canada,CAN,2021-09-15,66.58
Canada,CAN,2021-09-16,66.57
Canada,CAN,2021-09-17,66.56
Canada,CAN,2021-09-18,65.37
Canada,CAN,2021-09-19,67.74
Canada,CAN,2021-09-20,67.73
Canada,CAN,2021-09-21,67.73
Canada,CAN,2021-09-22,67.72
Canada,CAN,2021-09-23,67.71
Canada,CAN,2021-09-24,67.7
Canada,CAN,2021-09-25,67.69
Canada,CAN,2021-09-26,67.69
Canada,CAN,2021-09-27,67.68
Canada,CAN,2021-09-28,67.67
Canada,CAN,2021-09-29,67.67
Canada,CAN,2021-09-30,67.66
Canada,CAN,2021-10-01,67.65
Canada,CAN,2021-10-02,67.65
Canada,CAN,2021-10-03,67.64
Canada,CAN,2021-10-04,67.63
Canada,CAN,2021-10-05,67.63
Canada,CAN,2021-10-06,67.62
Canada,CAN,2021-10-07,67.62
Canada,CAN,2021-10-08,67.61
Canada,CAN,2021-10-09,67.6
Canada,CAN,2021-10-10,67.6
Canada,CAN,2021-10-11,67.6
Canada,CAN,2021-10-12,67.59
Canada,CAN,2021-10-13,67.58
Canada,CAN,2021-10-14,67.58
Canada,CAN,2021-10-15,67.57
Canada,CAN,2021-10-16,67.56
Canada,CAN,2021-10-17,67.56
Canada,CAN,2021-10-18,67.55
Canada,CAN,2021-10-19,67.55
Canada,CAN,2021-10-20,67.54
Canada,CAN,2021-10-21,67.53
Canada,CAN,2021-10-22,67.53
Canada,CAN,2021-10-23,65.14
Canada,CAN,2021-10-24,65.14
Canada,CAN,2021-10-25,65.13
Canada,CAN,2021-10-26,65.13
Canada,CAN,2021-10-27,65.12
Canada,CAN,2021-10-28,65.12
Canada,CAN,2021-10-29,65.11
Canada,CAN,2021-10-30,65.58
Canada,CAN,2021-10-31,65.57
Canada,CAN,2021-11-01,67.35
Canada,CAN,2021-11-02,67.35
Canada,CAN,2021-11-03,67.34
Canada,CAN,2021-11-04,67.34
Canada,CAN,2021-11-05,67.33
Canada,CAN,2021-11-06,67.33
Canada,CAN,2021-11-07,67.33
Canada,CAN,2021-11-08,67.32
Canada,CAN,2021-11-09,67.31
Canada,CAN,2021-11-10,67.31
Canada,CAN,2021-11-11,67.3
Canada,CAN,2021-11-12,67.3
Canada,CAN,2021-11-13,67.29
Canada,CAN,2021-11-14,67.29
Canada,CAN,2021-11-15,67.28
Canada,CAN,2021-11-16,67.28
Canada,CAN,2021-11-17,67.27
Canada,CAN,2021-11-18,67.27
Canada,CAN,2021-11-19,67.26
Canada,CAN,2021-11-20,63.24
Canada,CAN,2021-11-21,63.23
Canada,CAN,2021-11-22,67.25
Canada,CAN,2021-11-23,67.25
Canada,CAN,2021-11-24,67.25
Canada,CAN,2021-11-25,67.24
Canada,CAN,2021-11-26,69.93
Canada,CAN,2021-11-27,69.93
Canada,CAN,2021-11-28,69.93
Canada,CAN,2021-11-29,69.92
Canada,CAN,2021-11-30,69.92
Canada,CAN,2021-12-01,69.92
Canada,CAN,2021-12-02,69.92
Canada,CAN,2021-12-03,67.54
Canada,CAN,2021-12-04,67.54
Canada,CAN,2021-12-05,67.54
Canada,CAN,2021-12-06,64.25
Canada,CAN,2021-12-07,64.25
Canada,CAN,2021-12-08,64.25
Canada,CAN,2021-12-09,64.25
Canada,CAN,2021-12-10,64.24
Canada,CAN,2021-12-11,64.24
Canada,CAN,2021-12-12,64.24
Canada,CAN,2021-12-13,64.24
Canada,CAN,2021-12-14,64.24
Canada,CAN,2021-12-15,63.32
Canada,CAN,2021-12-16,63.32
Canada,CAN,2021-12-17,63.32
Canada,CAN,2021-12-18,63.32
Canada,CAN,2021-12-19,61.96
Canada,CAN,2021-12-20,62.85
Canada,CAN,2021-12-21,62.84
Canada,CAN,2021-12-22,64.03
Canada,CAN,2021-12-23,61.65
Canada,CAN,2021-12-24,64.93
Canada,CAN,2021-12-25,64.93
Canada,CAN,2021-12-26,64.93
Canada,CAN,2021-12-27,64.93
Canada,CAN,2021-12-28,64.93
Canada,CAN,2021-12-29,64.93
Canada,CAN,2021-12-30,64.93
Canada,CAN,2021-12-31,67.31
Canada,CAN,2022-01-01,67.3
Canada,CAN,2022-01-02,67.3
Canada,CAN,2022-01-03,69.68
Canada,CAN,2022-01-04,69.68
Canada,CAN,2022-01-05,69.68
Canada,CAN,2022-01-06,69.67
Canada,CAN,2022-01-07,69.67
Canada,CAN,2022-01-08,69.67
Canada,CAN,2022-01-09,69.67
Canada,CAN,2022-01-10,69.66
Canada,CAN,2022-01-11,69.66
Canada,CAN,2022-01-12,69.66
Canada,CAN,2022-01-13,69.65
Canada,CAN,2022-01-14,69.65
Canada,CAN,2022-01-15,69.65
Canada,CAN,2022-01-16,69.64
Canada,CAN,2022-01-17,67.26
Canada,CAN,2022-01-18,64.88
Canada,CAN,2022-01-19,69.64
Canada,CAN,2022-01-20,69.63
Canada,CAN,2022-01-21,69.63
Canada,CAN,2022-01-22,69.62
Canada,CAN,2022-01-23,69.62
Canada,CAN,2022-01-24,69.61
Canada,CAN,2022-01-25,70.54
Canada,CAN,2022-01-26,70.53
Canada,CAN,2022-01-27,70.53
Canada,CAN,2022-01-28,70.52
Canada,CAN,2022-01-29,70.52
Canada,CAN,2022-01-30,70.51
Canada,CAN,2022-01-31,70.5
Canada,CAN,2022-02-01,70.5
Canada,CAN,2022-02-02,70.49
Canada,CAN,2022-02-03,70.49
Canada,CAN,2022-02-04,66.9
Canada,CAN,2022-02-05,66.9
Canada,CAN,2022-02-06,66.9
Canada,CAN,2022-02-07,66.89
Canada,CAN,2022-02-08,66.89
Canada,CAN,2022-02-09,66.88
Canada,CAN,2022-02-10,66.88
Canada,CAN,2022-02-11,66.87
Canada,CAN,2022-02-12,66.87
Canada,CAN,2022-02-13,66.86
Canada,CAN,2022-02-14,65.97
Canada,CAN,2022-02-15,65.97
Canada,CAN,2022-02-16,65.96
Canada,CAN,2022-02-17,65.96
Canada,CAN,2022-02-18,65.95
Canada,CAN,2022-02-19,65.95
Canada,CAN,2022-02-20,65.95
Canada,CAN,2022-02-21,57.38
Canada,CAN,2022-02-22,57.37
Canada,CAN,2022-02-23,57.37
Canada,CAN,2022-02-24,57.36
Canada,CAN,2022-02-25,57.36
Canada,CAN,2022-02-26,57.35
Canada,CAN,2022-02-27,57.35
Canada,CAN,2022-02-28,51.12
Canada,CAN,2022-03-01,50.16
Canada,CAN,2022-03-02,50.16
Canada,CAN,2022-03-03,50.15
Canada,CAN,2022-03-04,50.15
Canada,CAN,2022-03-05,50.14
Canada,CAN,2022-03-06,50.14
Canada,CAN,2022-03-07,50.13
Canada,CAN,2022-03-08,50.13
Canada,CAN,2022-03-09,50.12
Canada,CAN,2022-03-10,50.12
Canada,CAN,2022-03-11,50.12
Canada,CAN,2022-03-12,50.11
Canada,CAN,2022-03-13,50.11
Canada,CAN,2022-03-14,46.62
Canada,CAN,2022-03-15,46.61
Canada,CAN,2022-03-16,46.61
Canada,CAN,2022-03-17,46.6
Canada,CAN,2022-03-18,46.6
Canada,CAN,2022-03-19,46.6
Canada,CAN,2022-03-20,46.59
Canada,CAN,2022-03-21,46.58
Canada,CAN,2022-03-22,46.58
Canada,CAN,2022-03-23,46.58
Canada,CAN,2022-03-24,46.57
Canada,CAN,2022-03-25,46.57
Canada,CAN,2022-03-26,46.56
Canada,CAN,2022-03-27,46.56
Canada,CAN,2022-03-28,44.78
Canada,CAN,2022-03-29,44.77
Canada,CAN,2022-03-30,44.76
Canada,CAN,2022-03-31,44.75
Canada,CAN,2022-04-01,44.75
Canada,CAN,2022-04-02,44.75
Canada,CAN,2022-04-03,44.75
Croatia,HRV,2020-02-10,18.45
Croatia,HRV,2020-02-11,18.45
Croatia,HRV,2020-02-12,18.45
Croatia,HRV,2020-02-13,18.45
Croatia,HRV,2020-02-14,18.45
Croatia,HRV,2020-02-15,18.45
Croatia,HRV,2020-02-16,18.45
Croatia,HRV,2020-02-17,18.45
Croatia,HRV,2020-02-18,18.45
Croatia,HRV,2020-02-19,18.45
Croatia,HRV,2020-02-20,18.45
Croatia,HRV,2020-02-21,18.45
