Entity,Date,Beta,Susceptible
Iceland,23/12/2021,0.027274194262219782,0.943988115
Iceland,25/12/2021,0.04097986139794865,0.943988115
Iceland,27/12/2021,0.052071508471328985,0.9350876770000001
Iceland,29/12/2021,0.05212347042570042,0.9350876770000001
Iceland,31/12/2021,0.049336001739463814,0.9350876770000001
Iceland,02/01/2022,0.0555975847469118,0.916710244
Iceland,04/01/2022,0.06609547575169154,0.916710244
Iceland,06/01/2022,0.07144886919761013,0.916710244
Iceland,08/01/2022,0.07255668411119806,0.916710244
Iceland,10/01/2022,0.07243553098743069,0.892787132
Iceland,12/01/2022,0.06864431774318905,0.892787132
Iceland,14/01/2022,0.07148508437995155,0.892787132
Iceland,16/01/2022,0.04700273302189353,0.892435835
Iceland,18/01/2022,0.04257694009988278,0.892435835
Iceland,20/01/2022,0.032819718935593295,0.892435835
Iceland,22/01/2022,0.024513278256534196,0.892435835
Iceland,24/01/2022,0.0586259093599605,0.865957099
Iceland,26/01/2022,0.05870247613500802,0.865957099
Iceland,28/01/2022,0.06057601758248445,0.865957099
Iceland,30/01/2022,0.08134307084139822,0.841317983
Iceland,01/02/2022,0.08752173462700981,0.841317983
Iceland,03/02/2022,0.08842720393388591,0.841317983
Iceland,05/02/2022,0.08118752529565708,0.841317983
Iceland,07/02/2022,0.07447292192665865,0.8132275689999999
Iceland,09/02/2022,0.06750427053099378,0.8132275689999999
Iceland,11/02/2022,0.05859379478786714,0.8132275689999999
Iceland,13/02/2022,0.054094737267593174,0.776242079
Iceland,15/02/2022,0.04195152295437817,0.776242079
Iceland,17/02/2022,0.03433882321871452,0.776242079
Iceland,19/02/2022,0.017123436113479492,0.776242079
Iceland,21/02/2022,0.027433295879828797,0.7296723279999999
Iceland,23/02/2022,0.029656519154877697,0.7296723279999999
Iceland,25/02/2022,0.039414825052892365,0.7296723279999999
Iceland,27/02/2022,0.03779250609424883,0.69394722
Iceland,01/03/2022,0.018891780945884163,0.69394722
Iceland,03/03/2022,0.01782173175729385,0.69394722
Iceland,05/03/2022,0.024704422725644583,0.69394722
Iceland,07/03/2022,0.03952298916181981,0.6486405310000001
Iceland,09/03/2022,0.04823501209881299,0.6486405310000001
Iceland,11/03/2022,0.073931985656247,0.6486405310000001
Iceland,13/03/2022,0.08346051693363257,0.595972679
Iceland,15/03/2022,0.03507072708739145,0.595972679
Iceland,17/03/2022,-0.024114916358652472,0.595972679
Iceland,19/03/2022,-0.0508626950749021,0.595972679
Iceland,21/03/2022,-0.024484004837854265,0.560271706
Iceland,23/03/2022,0.1120021230618896,0.560271706
Iceland,25/03/2022,0.20256147646043665,0.560271706
Iceland,27/03/2022,0.1723347014697863,0.54058294
Iceland,29/03/2022,0.08693477245394302,0.54058294
Iceland,31/03/2022,-0.012658548353481465,0.54058294
Iceland,02/04/2022,-0.09181429699300393,0.54058294
Ireland,10/02/2020,0.07506465067778936,1.0
Ireland,12/02/2020,0.07066251728907327,1.0
Ireland,14/02/2020,0.06505576362879731,1.0
Ireland,16/02/2020,0.05210147172734313,1.0
Ireland,18/02/2020,0.24297030878859857,1.0
Ireland,20/02/2020,0.002610911397758506,1.0
Ireland,22/02/2020,-0.03703048780487807,1.0
Ireland,24/02/2020,0.1035174006775485,1.0
Ireland,26/02/2020,0.1697861193014289,1.0
Ireland,28/02/2020,0.15564181523500803,1.0
Ireland,01/03/2020,0.15006543161214028,1.0
Ireland,03/03/2020,0.15994896271325423,0.999999801
Ireland,05/03/2020,0.1294672184240148,0.999999602
Ireland,07/03/2020,0.09990841374903969,0.999997412
Ireland,09/03/2020,0.08571932160203571,0.999996217
Ireland,11/03/2020,0.07531036910078413,0.999995222
Ireland,13/03/2020,0.06473563840963223,0.99999144
Ireland,15/03/2020,0.06080620438868767,0.999982083
Ireland,17/03/2020,0.061122323721160686,0.999966355
Ireland,19/03/2020,0.06750993144037533,0.999941869
Ireland,21/03/2020,0.08404957499211245,0.999889112
Ireland,23/03/2020,0.10618077427866059,0.999843722
Ireland,25/03/2020,0.08529737832811973,0.999776035
Ireland,27/03/2020,0.03906616523767529,0.999688639
Ireland,29/03/2020,0.027237675420162803,0.999577751
Ireland,31/03/2020,0.02858036596048991,0.999477415
Ireland,02/04/2020,0.03138733899233143,0.999355976
Ireland,04/04/2020,0.029835192035403312,0.999233741
Ireland,06/04/2020,0.028761486242503204,0.999083436
Ireland,08/04/2020,0.03331589302270151,0.998833591
Ireland,10/04/2020,0.03865384702823213,0.998668553
Ireland,12/04/2020,0.03778514344894754,0.998389642
Ireland,14/04/2020,0.0311091450278272,0.998077883
Ireland,16/04/2020,0.026698997926179087,0.997714961
Ireland,18/04/2020,0.02400287957278713,0.99735801
Ireland,20/04/2020,0.01854763841610032,0.997061978
Ireland,22/04/2020,0.012855730703307013,0.996884001
Ireland,24/04/2020,0.020051921028130408,0.996681138
Ireland,26/04/2020,0.024229837940671232,0.996379931
Ireland,28/04/2020,0.02410376041576343,0.996165322
Ireland,30/04/2020,0.014645234149635688,0.996042888
Ireland,02/05/2020,0.012940084914183528,0.995896564
Ireland,04/05/2020,0.023520111618979368,0.995784283
Ireland,06/05/2020,0.033223160725805244,0.995665632
Ireland,08/05/2020,0.03403791029446783,0.99557087
Ireland,10/05/2020,0.0379610498541685,0.995512539
Ireland,12/05/2020,0.030963390244178064,0.995421958
Ireland,14/05/2020,0.024603519361505247,0.995372984
Ireland,16/05/2020,0.018496498773744215,0.995256522
Ireland,18/05/2020,0.00610129780302686,0.995212526
Ireland,20/05/2020,-0.0025059321082306057,0.995182266
Ireland,22/05/2020,0.013413000155258833,0.995159371
Ireland,24/05/2020,0.03567250283831121,0.995121347
Ireland,26/05/2020,0.058082109528918666,0.99509487
Ireland,28/05/2020,0.05464668506427687,0.995075758
Ireland,30/05/2020,0.040888366100834746,0.995054655
Ireland,01/06/2020,0.022419880458867253,0.995037136
Ireland,03/06/2020,0.012259613439707426,0.995010659
Ireland,05/06/2020,0.010604904721965859,0.995000904
Ireland,07/06/2020,0.014566227998102435,0.994990552
Ireland,09/06/2020,0.010741557315380956,0.994982987
Ireland,11/06/2020,0.016051754709594135,0.9949802
Ireland,13/06/2020,0.03144720839612175,0.994975621
Ireland,15/06/2020,0.04352127606859841,0.994964273
Ireland,17/06/2020,0.059020317483840797,0.994959097
Ireland,19/06/2020,0.057959436087194505,0.994955115
Ireland,21/06/2020,0.05602093737073518,0.99494974
Ireland,23/06/2020,0.05229541867445279,0.99494755
Ireland,25/06/2020,0.05156671211258612,0.994945161
Ireland,27/06/2020,0.04912250340076071,0.994942374
Ireland,29/06/2020,0.044208121720061846,0.994936004
Ireland,01/07/2020,0.03389969943350561,0.994931027
Ireland,03/07/2020,0.030952984984796053,0.994928041
Ireland,05/07/2020,0.05312777772088534,0.99492386
Ireland,07/07/2020,0.05987393799944541,0.994918087
Ireland,09/07/2020,0.06200683793581672,0.994915897
Ireland,11/07/2020,0.04831115270025863,0.994910522
Ireland,13/07/2020,0.0408821404233912,0.994901364
Ireland,15/07/2020,0.03901547260456533,0.994895989
Ireland,17/07/2020,0.04444650726299025,0.99488703
Ireland,19/07/2020,0.05540246904487726,0.994877673
Ireland,21/07/2020,0.06666665427712291,0.994871701
Ireland,23/07/2020,0.0763304512474707,0.99486334
Ireland,25/07/2020,0.0626104452719251,0.994858562
Ireland,27/07/2020,0.04580650175429996,0.994850001
Ireland,29/07/2020,0.04930985423110711,0.994845422
Ireland,31/07/2020,0.06597432514899883,0.994835468
Ireland,02/08/2020,0.07066339674328807,0.994810982
Ireland,04/08/2020,0.06430868001475745,0.994791671
Ireland,06/08/2020,0.04618609406457922,0.994773555
Ireland,08/08/2020,0.04262691174014406,0.994749864
Ireland,10/08/2020,0.053489458034297985,0.994695714
Ireland,12/08/2020,0.06351439853341481,0.994671028
Ireland,14/08/2020,0.05882164159867169,0.994657093
Ireland,16/08/2020,0.04845985494623856,0.994625837
Ireland,18/08/2020,0.03803288837691805,0.994573678
Ireland,20/08/2020,0.048244419181443975,0.994525501
Ireland,22/08/2020,0.06307805352820527,0.994490264
Ireland,24/08/2020,0.06385716432842313,0.994444077
Ireland,26/08/2020,0.060155484604691,0.994402669
Ireland,28/08/2020,0.06371654382028198,0.994353496
Ireland,30/08/2020,0.07699747510612898,0.994310495
Ireland,01/09/2020,0.07648888200094008,0.994274461
Ireland,03/09/2020,0.06675007217810076,0.994221705
Ireland,05/09/2020,0.05687040334338214,0.994185672
Ireland,07/09/2020,0.06022366919114593,0.994120373
Ireland,09/09/2020,0.05922712685259182,0.994072594
Ireland,11/09/2020,0.05747647144466118,0.993994953
Ireland,13/09/2020,0.0558684315184355,0.993913927
Ireland,15/09/2020,0.06280747002028358,0.993831508
Ireland,17/09/2020,0.06914484080561943,0.993719227
Ireland,19/09/2020,0.06972716120737037,0.993624863
Ireland,21/09/2020,0.0688164940747346,0.993522337
Ireland,23/09/2020,0.0704613261228489,0.993406274
Ireland,25/09/2020,0.07617949826211354,0.993295983
Ireland,27/09/2020,0.07554752592484555,0.993168572
Ireland,29/09/2020,0.07463296589470322,0.993034193
Ireland,01/10/2020,0.06854965565011857,0.992884883
Ireland,03/10/2020,0.06750920667195576,0.992714272
Ireland,05/10/2020,0.06345592599224559,0.992501057
Ireland,07/10/2020,0.0572664641793578,0.992325668
Ireland,09/10/2020,0.04727613127469123,0.99211962
Ireland,11/10/2020,0.03524612658199166,0.99189685
Ireland,13/10/2020,0.029342693662892005,0.991532931
Ireland,15/10/2020,0.027956139640734703,0.991208829
Ireland,17/10/2020,0.026400898298700255,0.990756918
Ireland,19/10/2020,0.029045369045464054,0.990309187
Ireland,21/10/2020,0.03220318070236859,0.989848317
Ireland,23/10/2020,0.026077553712419422,0.989364752
Ireland,25/10/2020,0.02355272331635122,0.988784036
